"","yearID","l_W","l_L","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","GP","n_award","Rank","W","PPF","salary","WHIP","FIP","ERC","ERAP","kwERA","BSR","l_GM","attendance.f","career","years_old","throws.1","throws.2","salary.n","b1.l_W","b1.l_GS","b1.l_GM","b1.l_CG","b1.l_ER","b1.l_IPouts","b1.l_H","b1.l_HR","b1.l_BB","b1.l_SO","b1.BSR","b2.l_W","b2.l_GS","b2.l_GM","b2.l_CG","b2.l_ER","b2.l_IPouts","b2.l_H","b2.l_HR","b2.l_BB","b2.l_SO","b2.BSR"
"724",2001,6,7,16,1,0,0,310,120,51,12,26,52,1,2,2,0,444,1,54,4,6,11,4.44193548387097,0.27027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,98,850000,1.41290322580645,4.48709677419355,4.62140451612903,11030.5583533564,6.07567567567568,66.8746578630441,3,0,6,31,1,0,1496960.76470588,2,15,2,0,60,249,89,17,35,53,69.393983199962,15,32,0,1,102,599,205,34,70,106,142.299302555561
"725",2002,17,11,33,7,2,0,685,224,99,36,38,129,1,3,7,1,935,0,111,2,13,17,3.9021897810219,0.239572192513369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,111,3e+06,1.14744525547445,4.6978102189781,3.55400769085444,14221.9208956816,6.49090909090909,135.941522247207,0,0,7,32,1,0,613522.727272727,6,16,3,1,51,310,120,12,26,52,66.8746578630441,2,15,2,0,60,249,89,17,35,53,69.393983199962
"726",2004,8,7,19,0,0,0,343,123,50,18,19,79,0,1,2,0,482,0,57,3,3,6,3.93586005830904,0.255186721991701,1,0,1,2,0,0,0,0,17,8,4,1,3,3,1,0,0,0,26,1,4,1,0,1,6.35294117647059,0.307692307692308,0,0,1,96,100,5e+06,1.24198250728863,4.41574344023324,3.98163040296142,12702.9333295104,6.84398340248963,73.9700527201329,0,1,9,34,1,0,3258416.6875,17,33,0,7,99,685,224,36,38,129,135.941522247207,6,16,3,1,51,310,120,12,26,52,66.8746578630441
"727",2005,12,11,31,2,1,0,613,216,85,22,28,102,1,1,7,0,842,0,95,7,7,17,3.74388254486134,0.256532066508314,1,1,0,3,3,0,0,0,43,17,8,2,4,4,0,0,2,0,65,0,8,1,1,0,5.02325581395349,0.261538461538462,0,0,1,95,97,7e+06,1.19412724306688,4.10048939641109,3.56345601651471,12953.6806500775,6.36912114014252,108.617630337092,0,3,10,35,1,0,3450058.71428571,8,19,0,0,50,343,123,18,19,79,73.9700527201329,17,33,0,7,99,685,224,36,38,129,135.941522247207
"728",2006,10,9,31,1,0,0,537,232,97,26,38,88,3,2,6,0,805,0,120,1,6,12,4.87709497206704,0.288198757763975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,78,98,7e+06,1.50837988826816,4.79217877094972,5.3978712849162,10046.3552252534,6.10062111801242,137.723551010604,0,1,11,36,1,0,2496800,12,31,0,2,85,613,216,22,28,102,108.617630337092,8,19,0,0,50,343,123,18,19,79,73.9700527201329
"729",2007,15,8,31,2,2,0,577,239,98,27,28,88,3,5,6,0,835,0,107,4,4,14,4.58578856152513,0.28622754491018,1,2,0,2,2,0,0,0,30,14,4,3,2,6,0,0,0,0,46,0,4,0,0,0,3.6,0.304347826086957,0,0,1,96,100,7500000,1.38821490467938,4.59341421143847,4.7988460473853,10902.5889973337,6.21916167664671,134.950009388155,0,1,12,37,1,0,2684461.11111111,10,31,0,1,97,537,232,26,38,88,137.723551010604,12,31,0,2,85,613,216,22,28,102,108.617630337092
"730",2008,11,12,30,1,0,0,540,204,92,31,34,82,0,0,7,0,761,0,96,4,4,14,4.6,0.268068331143233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,98,7500000,1.32222222222222,5.21111111111111,4.69659170499343,10651.527947105,6.04651773981603,129.029287473729,0,1,13,38,1,0,2966210.19047619,15,31,0,2,98,577,239,27,28,88,134.950009388155,10,31,0,1,97,537,232,26,38,88,137.723551010604
"731",2009,1,3,6,0,0,0,102,47,22,4,11,11,0,0,0,0,155,0,22,1,1,3,5.82352941176471,0.303225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95,105,7500000,1.70588235294118,5.05294117647059,6.21796199240987,9014.60482103474,5.4,27.6018885750439,1,3,14,39,1,0,3232674.22727273,11,30,0,1,92,540,204,31,34,82,129.029287473729,15,31,0,2,98,577,239,27,28,88,134.950009388155
"732",2015,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,104,490000,1,4.2,1.12,15032.1902189941,5.4,0.0353697749196142,2,1,2,26,0,1,3455656.33333333,0,0,4,0,3,3,4,0,2,2,3.59332548935715,0,0,8,0,1,11,3,0,1,6,0.924023377422332
"733",2006,9,10,26,2,1,0,444,130,78,11,104,157,1,17,5,1,662,0,82,5,8,20,4.74324324324324,0.196374622356495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,100,1825000,1.58108108108108,4.23378378378378,4.54564030527884,10540.6712983154,6.28821752265861,82.0421797340259,0,1,2,25,1,0,1807539.71428571,10,29,0,0,81,484,144,14,87,157,86.3796942154583,12,27,1,1,82,443,145,14,89,76,92.2540380021816
"734",2007,9,18,34,1,0,0,613,207,126,25,108,166,6,7,15,2,922,0,133,13,5,21,5.54975530179445,0.224511930585683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,102,2875000,1.5415986949429,4.88352365415987,5.08069467219641,9189.03708363376,6.03774403470716,137.66420707998,0,1,3,26,1,0,2273084.15789474,9,26,0,2,78,444,130,11,104,157,82.0421797340259,10,29,0,0,81,484,144,14,87,157,86.3796942154583
"735",2008,8,10,30,2,0,0,540,199,105,24,90,95,5,15,18,2,821,0,109,5,12,22,5.25,0.242387332521315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,102,2600000,1.60555555555556,5.59444444444444,5.77044937576127,9713.69662348234,5.28306942752741,133.468165125948,0,1,4,27,1,0,1187064.77777778,9,34,0,1,126,613,207,25,108,166,137.66420707998,9,26,0,2,78,444,130,11,104,157,82.0421797340259
"736",2009,0,6,9,0,0,0,153,59,34,4,42,23,1,11,4,0,258,4,47,3,2,8,6,0.228682170542636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,59,101,2600000,1.98039215686275,5.96470588235294,6.68458703830369,8416.15626568874,4.37674418604651,39.7194311618953,6,0,5,28,1,0,997857.142857143,8,30,0,2,105,540,199,24,90,95,133.468165125948,9,34,0,1,126,613,207,25,108,166,137.66420707998
"737",2007,1,2,0,0,0,1,131,50,35,9,31,48,3,2,0,0,207,13,36,0,2,1,7.21374045801527,0.241545893719807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,100,575000,1.85496183206107,5.60458015267176,6.98202882509127,6930.79661043674,6.55942028985507,43.7490510333193,33,1,3,26,1,0,2684461.11111111,3,0,51,0,35,182,53,12,32,71,45.0997616862076,2,0,15,0,5,92,24,1,11,29,9.7688012023824
"738",2008,2,1,0,0,0,0,85,32,17,9,17,31,2,3,0,0,132,8,18,0,2,1,5.4,0.242424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,102,575000,1.72941176470588,6.72941176470588,7.23766413101604,9443.87171727449,6.85454545454546,33.3902440354614,22,1,4,27,1,0,1187064.77777778,1,0,33,0,35,131,50,9,31,48,43.7490510333193,3,0,51,0,35,182,53,12,32,71,45.0997616862076
"739",2009,0,0,0,0,0,0,16,7,5,0,4,8,1,0,1,0,28,3,5,0,0,0,8.4375,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95,105,575000,2.0625,2.45,6.714559375,6221.84489608673,7.11428571428571,3.63401078112968,6,3,5,28,1,0,3232674.22727273,2,0,22,0,17,85,32,9,17,31,33.3902440354614,1,0,33,0,35,131,50,9,31,48,43.7490510333193
"740",2010,0,0,0,0,0,0,4,2,3,1,2,0,0,0,0,0,7,0,3,0,0,1,20.25,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,105,575000,3,17.45,21.7996642857143,2592.43537336947,1.97142857142857,3.82835302293259,1,3,6,29,1,0,3855266.65,0,0,6,0,5,16,7,0,4,8,3.63401078112968,2,0,22,0,17,85,32,9,17,31,33.3902440354614
"741",2000,2,3,0,0,0,2,178,74,39,10,17,41,2,1,3,1,266,22,40,3,3,3,5.91573033707865,0.278195488721804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,107,252500,1.53370786516854,4.91910112359551,5.72039753315874,9043.13628593314,6.43759398496241,48.4167145898633,52,3,3,28,1,0,1532509.27777778,4,0,26,0,7,88,21,3,9,28,11.7860366144477,0,0,3,0,4,13,7,0,1,1,2.94251979225427
"742",2001,7,4,0,0,0,2,178,52,19,5,25,43,4,3,2,1,253,23,24,2,6,3,2.88202247191011,0.205533596837945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,102,705000,1.29775280898876,4.00898876404494,3.37959662588267,17694.8333228933,6.34861660079051,28.713827511904,55,2,4,29,1,0,2562256.15789474,2,0,52,0,39,178,74,10,17,41,48.4167145898633,4,0,26,0,7,88,21,3,9,28,11.7860366144477
"743",2002,6,10,11,0,0,0,310,131,78,23,36,61,9,3,9,0,474,8,84,8,4,4,6.79354838709677,0.276371308016878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,56,99,705000,1.61612903225806,5.95806451612903,6.64110719477338,7285.88293120046,6.03291139240506,99.5625327408649,39,1,5,30,1,0,907194.444444444,7,0,55,0,19,178,52,5,25,43,28.713827511904,2,0,52,0,39,178,74,10,17,41,48.4167145898633
"744",2011,12,14,34,0,0,0,623,214,96,19,82,147,1,15,8,0,901,0,102,8,6,17,4.16051364365971,0.237513873473918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,98,3700000,1.42536115569823,4.25939004815409,4.3427410813382,11776.6777742336,6.17247502774695,119.343293220766,0,0,2,23,1,0,2055404.76190476,18,30,0,1,65,590,155,19,63,118,84.7056206312767,10,32,0,0,92,536,185,27,72,90,124.936205581523
"745",2012,13,12,32,2,1,0,600,184,84,16,74,156,0,10,11,2,839,0,93,12,6,23,3.78,0.219308700834327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,106,5700000,1.29,3.955,3.65593921096543,14020.3137539369,6.41549463647199,96.5479972775514,0,1,3,24,1,0,1901093.42105263,12,34,0,0,96,623,214,19,82,147,119.343293220766,18,30,0,1,65,590,155,19,63,118,84.7056206312767
"746",2013,8,10,25,0,0,0,440,143,65,13,65,102,2,17,6,0,636,1,70,9,9,14,3.98863636363636,0.224842767295597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81,102,7700000,1.41818181818182,4.37272727272727,4.19147792667238,12785.5494018486,6.02264150943396,81.2501572424852,1,1,4,25,1,0,2916734.375,13,32,0,2,84,600,184,16,74,156,96.5479972775514,12,34,0,0,96,623,214,19,82,147,119.343293220766
"747",2014,3,12,17,0,0,1,332,123,69,9,55,105,2,5,4,0,499,8,76,6,3,11,5.61144578313253,0.246492985971944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,102,1.2e+07,1.60843373493976,3.90481927710843,5.1140611475964,9088.01568155111,6.55430861723447,70.5170389546132,15,1,5,26,1,0,3397152.63157895,8,25,1,0,65,440,143,13,65,102,81.2501572424852,13,32,0,2,84,600,184,16,74,156,96.5479972775514
"748",2015,1,3,3,0,0,0,130,44,26,4,16,36,1,2,2,0,187,6,27,3,1,5,5.4,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,67,97,4250000,1.38461538461538,3.91538461538462,4.15267840394899,8980.9368291728,6.6192513368984,24.2223232476301,23,1,6,27,1,0,1585155.27272727,3,17,15,0,69,332,123,9,55,105,70.5170389546132,8,25,1,0,65,440,143,13,65,102,81.2501572424852
"749",2007,7,16,32,1,0,0,600,173,81,14,79,163,3,12,5,0,832,0,84,8,5,16,3.645,0.207932692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71,101,950000,1.26,3.695,3.23191677073317,13853.755169858,6.58269230769231,88.3896518886585,0,3,2,23,1,0,2484315.89473684,13,31,1,1,88,572,157,18,87,179,92.7223441048227,2,7,0,1,12,139,24,4,19,30,14.3153119967297
"750",2008,8,14,34,1,1,0,653,206,91,19,91,186,9,7,7,2,933,0,95,7,7,10,3.76263399693721,0.220793140407288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,103,2900000,1.36447166921899,3.85237366003063,3.83668826243457,13686.390170915,6.6475884244373,114.707201503835,0,2,3,24,1,0,1982796.66666667,7,32,0,1,81,600,173,14,79,163,88.3896518886585,13,31,1,1,88,572,157,18,87,179,92.7223441048227
"751",2009,14,8,33,4,0,0,653,184,70,22,73,171,6,9,3,0,886,0,73,10,6,14,2.89433384379786,0.207674943566591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,102,4583333,1.18070444104135,3.90750382848392,3.06147030721207,17619.5663753721,6.76794582392777,102.94335480151,0,2,4,25,1,0,3667630.1875,8,34,0,1,91,653,206,19,91,186,114.707201503835,7,32,0,1,81,600,173,14,79,163,88.3896518886585
"752",2010,13,11,33,4,2,0,670,181,78,22,61,177,4,8,4,0,896,0,84,6,7,10,3.14328358208955,0.202008928571429,1,2,0,3,3,0,0,0,64,13,0,0,7,13,1,1,2,0,85,0,1,1,0,1,0,0.152941176470588,0,0,1,92,101,7333333,1.08358208955224,3.71492537313433,2.64941911330624,16065.0276296623,6.95357142857143,96.2876274670224,0,3,5,26,1,0,3887020.8125,14,33,0,4,70,653,184,22,73,171,102.94335480151,8,34,0,1,91,653,206,19,91,186,114.707201503835
"753",2011,12,11,33,1,0,0,665,177,71,9,63,179,5,4,9,0,907,0,82,11,6,7,2.88270676691729,0.195148842337376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,89,15333333,1.08270676691729,3.01954887218045,2.3069358536363,15435.9444238302,6.88180815876516,71.1389230319918,0,3,6,27,1,0,5517614.5625,13,33,0,4,78,670,181,22,61,177,96.2876274670224,14,33,0,4,70,653,184,22,73,171,102.94335480151
"754",2012,16,5,32,2,2,0,658,177,68,21,51,193,1,8,9,0,876,0,73,11,9,14,2.790273556231,0.202054794520548,1,2,2,5,5,0,0,0,90,27,12,6,7,20,1,0,4,0,125,0,12,0,0,3,3.6,0.216,1,0,1,94,88,20833333,1.03951367781155,3.49179331306991,2.57111690989716,15768.1069180237,7.23561643835616,90.3761792602799,0,3,7,28,1,0,5174058.35,12,33,0,1,71,665,177,9,63,179,71.1389230319918,13,33,0,4,78,670,181,22,61,177,96.2876274670224
"755",2013,8,10,30,0,0,0,553,158,82,23,55,158,3,1,5,0,760,0,85,6,2,9,4.00361663652803,0.207894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,89,2e+07,1.15551537070524,4.03544303797468,3.1455449688303,11114.2762866834,6.99473684210526,94.4391626245605,0,3,8,29,1,0,5517014.70588235,16,32,0,2,68,658,177,21,51,193,90.3761792602799,12,33,0,1,71,665,177,9,63,179,71.1389230319918
"756",2014,2,7,15,0,0,0,271,81,42,13,32,70,2,2,2,0,374,0,47,3,2,9,4.18450184501845,0.216577540106952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,95,2.1e+07,1.25092250922509,4.58376383763838,3.73360284744559,11350.7225658838,6.6192513368984,53.1949919185584,0,3,9,30,1,0,6231328.57142857,8,30,0,0,82,553,158,23,55,158,94.4391626245605,16,32,0,2,68,658,177,21,51,193,90.3761792602799
"757",2015,2,4,11,0,0,0,182,71,39,12,20,41,0,1,4,0,271,0,39,1,4,6,5.78571428571429,0.261992619926199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,97,20833333,1.5,5.60659340659341,5.78775613823446,8382.20770722794,6.15276752767528,51.2642832468836,2,3,10,31,1,0,6502205.88235294,2,15,0,0,42,271,81,13,32,70,53.1949919185584,8,30,0,0,82,553,158,23,55,158,94.4391626245605
"758",2006,3,2,0,0,0,2,174,50,22,4,24,67,3,1,0,0,241,17,22,0,1,2,3.41379310344828,0.20746887966805,1,1,0,4,0,0,0,0,9,3,0,0,2,2,0,0,0,0,14,1,0,0,0,0,0,0.214285714285714,0,0,1,93,97,1600000,1.27586206896552,2.87241379310345,3.12685650307626,14206.2091661461,7.69045643153527,25.7593237195425,70,1,3,31,1,0,2394056.25,4,0,58,0,20,167,45,6,18,52,25.7681922275011,3,0,41,0,14,136,27,5,10,47,15.2930186911323
"759",2007,1,5,0,0,0,1,122,46,26,3,21,31,2,1,2,0,185,6,26,0,5,3,5.75409836065574,0.248648648648649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,94,1e+06,1.64754098360656,4.18360655737705,5.25672430438635,8167.59584115414,6.04864864864865,26.0435891852898,46,1,4,32,1,0,2201713.29411765,3,0,70,0,22,174,50,4,24,67,25.7593237195425,4,0,58,0,20,167,45,6,18,52,25.7681922275011
"760",2008,0,0,0,0,0,0,14,3,2,0,3,7,0,0,0,0,20,3,3,0,0,0,3.85714285714286,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,95,5e+05,1.28571428571429,2.12857142857143,2.35070607142857,12314.068023505,7.8,1.2066832530643,5,0,5,33,1,0,1599750,1,0,46,0,26,122,46,3,21,31,26.0435891852898,3,0,70,0,22,174,50,4,24,67,25.7593237195425
"761",2009,2,2,0,0,0,0,180,36,13,1,30,69,4,2,1,0,239,15,13,4,4,0,1.95,0.150627615062762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,87,102,5e+05,1.1,2.46666666666667,1.86937724895398,26152.2601401448,7.50878661087866,14.2789007041651,67,0,6,34,1,0,1320810.95,0,0,5,0,2,14,3,0,3,7,1.2066832530643,1,0,46,0,26,122,46,3,21,31,26.0435891852898
"762",2004,0,1,3,0,0,0,34,18,10,2,7,9,0,0,1,1,58,1,10,0,1,1,7.94117647058823,0.310344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,109,320000,2.20588235294118,6.02352941176471,9.93126896551724,6862.54678121947,5.60689655172414,13.6118773509632,1,2,5,29,1,0,1579540.90909091,1,7,16,0,45,182,84,7,24,41,50.8345043508537,2,6,0,0,16,103,31,4,11,23,18.1283583615635
"763",2009,0,0,0,0,0,1,55,15,7,1,6,15,0,0,0,0,74,4,7,0,0,1,3.43636363636364,0.202702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,99,380000,1.14545454545455,3.25454545454545,2.58250346437346,14403.8883755069,6.85945945945946,6.75664500886001,11,0,2,30,1,0,684352.941176471,0,0,10,0,4,30,10,0,6,5,4.37997482327878,2,0,48,0,18,174,55,0,36,50,24.0554193231977
"764",2006,7,4,0,0,0,4,225,93,39,9,19,53,3,4,7,0,328,15,43,2,3,12,4.68,0.283536585365854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,61,101,411000,1.49333333333333,4.26666666666667,5.48043129268293,10789.9439303702,6.49756097560976,52.6246843882902,75,0,2,31,1,0,729900,1,0,29,0,35,147,69,4,13,28,35.8218265784182,2,0,42,0,29,200,74,10,16,51,45.3075736717351
"765",2007,0,3,0,0,0,0,120,63,32,7,18,36,6,2,3,0,198,8,33,5,1,9,7.2,0.318181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,100,411000,2.025,4.8,8.59115090909091,6944.02332152536,6.67272727272727,44.4935967828952,50,0,3,32,1,0,910115.789473684,7,0,75,0,39,225,93,9,19,53,52.6246843882902,1,0,29,0,35,147,69,4,13,28,35.8218265784182
"766",2008,3,1,0,0,0,0,118,40,18,2,11,31,3,0,2,0,166,16,18,0,1,5,4.11864406779661,0.240963855421687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,86,97,750000,1.29661016949153,3.04745762711864,3.47000955176639,11775.0060649155,6.91807228915663,17.667589928487,40,1,4,33,1,0,3557645.5,0,0,50,0,32,120,63,7,18,36,44.4935967828952,7,0,75,0,39,225,93,9,19,53,52.6246843882902
"767",2009,2,6,0,0,0,1,239,73,31,7,29,58,4,0,4,0,333,17,36,1,1,12,3.5020920502092,0.219219219219219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,99,1150000,1.28033472803347,3.97824267782427,3.5711123600588,14133.5514675795,6.44504504504505,39.3659782714852,59,0,5,34,1,0,2336278.94736842,3,0,40,0,18,118,40,2,11,31,17.667589928487,0,0,50,0,32,120,63,7,18,36,44.4935967828952
"768",2010,4,3,0,0,0,2,217,71,24,8,18,46,5,2,4,0,298,13,26,0,2,9,2.98617511520737,0.238255033557047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,85,100,2250000,1.23041474654378,4.07096774193548,3.64795582454458,16742.8117863445,6.56778523489933,38.6957507824588,70,0,6,35,1,0,1550478.94736842,2,0,59,0,31,239,73,7,29,58,39.3659782714852,3,0,40,0,18,118,40,2,11,31,17.667589928487
"769",2011,6,3,0,0,0,1,199,79,31,3,22,32,9,0,6,0,292,23,36,2,1,12,4.20603015075377,0.270547945205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,81,104,550000,1.52261306532663,3.68241206030151,4.72043453225029,12362.4521860033,5.93424657534247,36.6339715326303,67,0,7,36,1,0,1618478.26086957,4,0,70,0,24,217,71,8,18,46,38.6957507824588,2,0,59,0,31,239,73,7,29,58,39.3659782714852
"770",2012,3,6,0,0,0,2,233,79,31,7,21,54,4,1,0,0,327,21,32,1,2,6,3.59227467811159,0.241590214067278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,61,99,1350000,1.28755364806867,3.63776824034335,3.51033744143009,13778.7342759248,6.75779816513761,40.554547779167,80,2,8,37,1,0,3544145.8125,6,0,67,0,31,199,79,3,22,32,36.6339715326303,4,0,70,0,24,217,71,8,18,46,38.6957507824588
"771",2013,1,1,0,0,0,0,69,34,18,7,9,13,2,0,0,2,108,8,18,2,3,3,7.04347826086957,0.314814814814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,105,1350000,1.8695652173913,6.93913043478261,8.63166286231884,7453.25169843722,6.06666666666667,29.6652996675467,26,2,9,38,1,0,4283676.47058824,3,0,80,0,31,233,79,7,21,54,40.554547779167,6,0,67,0,31,199,79,3,22,32,36.6339715326303
"772",2014,0,0,0,0,0,0,10,7,2,1,0,1,0,0,0,0,15,3,2,0,0,2,5.4,0.466666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,101,1350000,2.1,6.5,12.369742,9351.28473965416,6.2,5.06175173282924,3,2,10,39,1,0,4339020.30434783,1,0,26,0,18,69,34,7,9,13,29.6652996675467,3,0,80,0,31,233,79,7,21,54,40.554547779167
"773",2007,0,3,0,0,0,0,78,28,16,7,9,20,2,3,1,0,115,9,19,0,1,0,5.53846153846154,0.243478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,83,100,330000,1.42307692307692,6.08461538461538,5.48573073578595,9027.23031798297,6.65217391304348,24.3590841486551,17,2,3,26,1,0,2773592.55555556,4,0,61,0,35,215,65,11,31,58,45.9025454271943,1,0,17,0,5,47,17,1,5,14,8.22165005634082
"774",2008,0,0,0,0,0,0,6,3,1,0,0,2,0,0,0,0,9,1,1,0,0,0,4.5,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,109,330000,1.5,1.2,4.466275,12110.3766727402,8.06666666666667,1.04228660924041,1,2,4,27,1,0,2178666.66666667,0,0,17,0,16,78,28,7,9,20,24.3590841486551,4,0,61,0,35,215,65,11,31,58,45.9025454271943
"775",2014,0,0,0,0,0,0,61,19,9,1,5,25,0,2,2,0,86,5,9,0,1,2,3.98360655737705,0.22093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,104,491700,1.18032786885246,2.41311475409836,3.13133438810522,13052.7063560761,7.91162790697674,7.98276962046852,17,0,2,24,1,0,1920223.80952381,3,0,53,0,36,177,73,12,23,66,54.4400378077539,0,0,18,0,11,75,25,0,11,28,9.74307108820383
"776",2015,1,0,0,0,0,0,93,18,4,2,7,58,0,2,2,0,118,8,5,1,1,2,1.16129032258065,0.152542372881356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,97,987500,0.806451612903226,1.16774193548387,1.43496489885183,41761.3562556534,10.3830508474576,7.83805677569857,30,0,3,25,1,0,2740188.5,0,0,17,0,9,61,19,1,5,25,7.98276962046852,3,0,53,0,36,177,73,12,23,66,54.4400378077539
