"","yearID","l_W","l_L","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","GP","n_award","Rank","W","PPF","salary","WHIP","FIP","ERC","ERAP","kwERA","BSR","l_GM","attendance.f","career","years_old","teamID.1","teamID.2","teamID.3","teamID.4","teamID.5","teamID.6","teamID.7","teamID.8","teamID.9","teamID.10","teamID.11","teamID.12","teamID.13","teamID.14","teamID.15","teamID.16","teamID.17","teamID.18","teamID.19","teamID.20","teamID.21","teamID.22","teamID.23","teamID.24","teamID.25","teamID.26","teamID.27","teamID.28","teamID.29","teamID.30","teamID.31","teamID.32","teamID.33","throws.1","throws.2"
"4685",1998,9,11,28,1,0,0,513,199,98,28,52,108,4,4,5,2,751,3,107,7,12,17,5.15789473684211,0.264980026631158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,69,103,1475000,1.46783625730994,4.9953216374269,5.18754805522461,9984.08838873683,6.27882822902796,130.451526541664,7,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"4686",1999,9,5,15,0,0,0,361,128,61,10,40,77,2,2,0,0,517,4,65,7,4,11,4.56232686980609,0.247582205029014,1,0,1,1,1,0,0,0,21,5,3,1,1,4,0,0,0,0,27,0,3,0,0,1,3.85714285714286,0.185185185185185,0,0,1,95,105,2650000,1.39612188365651,3.94792243767313,4.02565522163344,11506.5881531112,6.30522243713733,66.8257994050097,15,2,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4687",2000,10,13,31,1,1,1,598,228,101,29,57,137,1,1,13,0,871,2,112,4,5,19,4.56020066889632,0.261768082663605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,102,4250000,1.42976588628763,4.75518394648829,5.06528643181059,11183.0401721389,6.33685419058553,141.091236799241,3,2,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4688",2001,11,11,30,1,1,0,570,239,106,27,40,110,1,1,9,1,837,1,113,6,4,18,5.02105263157895,0.285543608124253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,103,6050000,1.46842105263158,4.64736842105263,5.30420482173175,10256.191426585,6.28888888888889,140.506220014585,6,1,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4689",2002,9,10,25,3,1,0,454,192,96,18,38,87,3,1,4,0,670,0,102,1,6,15,5.70925110132159,0.286567164179104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,104,5e+05,1.51982378854626,4.36960352422907,5.26136050167664,9107.47236525393,6.25970149253731,108.33055912492,0,0,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4690",2003,21,9,34,1,0,0,679,196,73,17,56,207,2,3,10,1,922,0,75,7,6,13,2.90279823269514,0.212581344902386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,86,102,4e+06,1.11340206185567,3.19558173784978,2.78801419354736,17568.1887562449,7.26117136659436,92.2018876140501,0,1,8,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4691",2004,10,7,27,2,1,0,549,217,116,32,71,117,5,4,3,0,818,1,124,1,10,13,5.70491803278689,0.265281173594132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,83,102,2900000,1.57377049180328,5.32568306010929,5.72437792596898,8939.11305652361,6.1041564792176,152.225519552381,4,1,9,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4692",2005,12,10,34,0,0,0,651,227,91,18,55,173,3,6,5,0,912,0,93,9,3,25,3.7741935483871,0.24890350877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,81,96,6e+06,1.29953917050691,3.47188940092166,3.73981256897284,12717.1774799135,6.92631578947368,112.472888732484,0,2,10,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4693",2006,11,9,26,2,1,0,464,179,84,17,40,97,3,2,5,0,679,0,92,5,8,12,4.88793103448276,0.263622974963181,1,0,1,2,2,0,0,0,33,17,9,3,1,7,0,0,0,0,50,0,9,0,2,1,7.36363636363636,0.34,0,0,1,93,97,7500000,1.41594827586207,4.18922413793103,4.52682495556345,9921.79687794329,6.3720176730486,98.2501006190901,0,1,11,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4694",2007,2,4,7,0,0,0,112,36,24,10,20,20,1,0,1,1,164,0,24,3,1,4,5.78571428571429,0.219512195121951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,94,7500000,1.5,7.21785714285714,5.79446631641986,8122.964169891,5.4,35.190163239347,0,1,12,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4695",2008,1,2,3,0,0,0,81,27,16,4,5,10,1,0,1,0,116,5,17,0,3,0,5.33333333333333,0.232758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,97,7500000,1.18518518518519,4.94074074074074,3.49196853448276,9093.19853953747,5.91724137931035,16.0472352463783,7,3,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"4696",2015,3,8,11,0,0,0,191,78,42,7,23,32,1,2,0,1,280,2,43,0,1,8,5.93717277486911,0.278571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,98,520000,1.58638743455497,4.66073298429319,5.3826699354899,8252.58593855948,5.82857142857143,45.4528186365408,2,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4697",2012,1,3,6,0,0,0,103,36,21,6,11,34,0,0,1,0,148,1,21,1,0,3,5.50485436893204,0.243243243243243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,94,497500,1.36893203883495,4.53980582524272,4.67607294673314,8537.40111733442,7.18378378378378,24.8177564826666,2,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"4698",2013,10,7,30,0,0,0,499,146,65,11,84,125,4,8,6,2,711,0,69,8,10,16,3.51703406813627,0.205344585091421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,94,94,513000,1.38276553106212,4.10781563126253,3.71641716344081,13362.7223761833,6.05822784810127,79.0054928298604,0,1,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"4699",2014,7,6,21,0,0,0,394,127,57,16,40,89,2,1,4,0,548,0,63,6,3,13,3.90609137055838,0.231751824817518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,97,531000,1.27157360406091,4.38781725888325,3.81214473790248,12415.7512655933,6.42919708029197,74.555239514137,0,2,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"4700",2015,8,11,30,0,0,0,505,179,84,15,60,129,4,5,7,0,736,0,95,7,8,13,4.49108910891089,0.24320652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,98,97,3025000,1.41980198019802,3.94851485148515,4.29819197051227,10798.507377934,6.47608695652174,96.8484260887678,0,2,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"4701",2005,9,6,8,0,0,1,276,89,35,7,31,45,6,2,2,0,392,13,43,5,1,8,3.42391304347826,0.227040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,106,348770,1.30434782608696,4.09130434782609,3.44758735026619,15478.4263843464,5.95102040816327,45.0800381129039,40,2,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4702",2006,3,6,15,1,1,0,235,105,51,10,22,34,0,3,1,0,358,0,54,1,3,7,5.85957446808511,0.293296089385475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,101,390765,1.62127659574468,4.87234042553191,5.79045648401284,8617.85064242637,5.76871508379888,61.788367070382,0,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4703",2007,6,11,23,0,0,0,408,162,81,13,56,78,6,6,4,0,615,0,96,1,5,14,5.36029411764706,0.263414634146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,101,390765,1.60294117647059,4.48676470588235,5.2435056061693,9420.55351550344,5.86829268292683,92.9222195007162,5,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4704",2008,1,0,0,0,0,0,92,36,11,3,8,20,1,0,0,0,134,4,18,0,1,2,3.22826086956522,0.26865671641791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,79,102,390765,1.43478260869565,3.85217391304348,4.39893152173913,15797.0217816228,6.56417910447761,19.0685071048008,14,1,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4705",2010,3,5,0,0,0,0,175,54,18,6,15,46,1,4,2,0,240,9,23,1,2,8,2.77714285714286,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,98,1250000,1.18285714285714,3.78285714285714,3.27096931428571,17642.9629576533,6.9,28.7734997365795,53,2,6,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4706",2011,4,7,0,0,0,1,216,65,28,4,16,61,2,5,2,0,291,19,30,2,0,9,3.5,0.223367697594502,1,0,0,5,0,0,0,0,13,13,4,0,1,3,0,0,0,0,26,0,7,0,1,2,8.30769230769231,0.5,0,0,1,96,102,2175000,1.125,2.89444444444444,2.69632210051546,14570.5449352235,7.25567010309278,27.4743240888436,72,3,7,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4707",2012,6,5,0,0,0,2,205,78,35,9,20,55,3,4,3,0,303,20,41,5,0,5,4.60975609756098,0.257425742574257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,104,1050000,1.43414634146341,4.18048780487805,4.72188268292683,11279.7392163749,6.78613861386139,46.5842128847853,70,2,8,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4708",2013,2,3,1,0,0,0,80,40,21,11,10,15,2,1,0,0,127,9,21,1,0,3,7.0875,0.31496062992126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,92,1050000,1.875,8.3375,9.54261737204724,6489.90624081609,6.06141732283465,40.5469732907085,19,0,9,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4709",2006,6,6,19,0,0,0,337,111,67,8,62,98,0,3,8,1,504,1,72,1,4,9,5.36795252225519,0.220238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,100,967000,1.54005934718101,4.25044510385757,4.69753161032217,9313.97356956835,6.06666666666667,63.2051851460777,3,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4710",2007,2,0,6,0,0,0,91,27,12,1,26,22,0,1,3,1,143,0,14,1,0,5,3.56043956043956,0.188811188811189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,102,816000,1.74725274725275,5.04615384615385,5.11487423345885,14323.2054378663,4.81258741258741,15.8351345664607,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4711",2008,0,2,4,0,0,0,64,25,19,5,18,14,0,2,0,0,102,0,19,0,2,1,8.015625,0.245098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,102,816000,2.015625,7.465625,8.37141222426471,6362.18726216387,4.92941176470588,24.2628624883068,3,1,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4712",2015,1,0,0,0,0,0,58,20,15,3,17,22,1,5,3,0,93,7,15,1,1,3,6.98275862068966,0.21505376344086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,98,816000,1.91379310344828,5.88965517241379,7.51059733036707,7016.85841058669,5.78709677419355,17.1492657054353,20,0,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4713",1998,7,8,21,1,0,0,368,154,83,18,39,58,1,4,3,0,549,0,86,5,8,11,6.08967391304348,0.280510018214936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,103,215000,1.57336956521739,5.16467391304348,5.69889957234497,8456.42602342481,5.77158469945355,96.8892289432295,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4714",1999,2,6,13,2,1,0,269,100,51,9,26,48,0,3,0,0,385,2,54,5,6,8,5.11895910780669,0.25974025974026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,105,225000,1.40520446096654,4.30408921933086,4.30960667117269,10255.3693446528,6.08571428571429,54.1291823401307,7,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4715",2001,0,2,2,0,0,0,13,13,12,2,3,1,0,0,0,0,29,0,12,1,0,0,24.9230769230769,0.448275862068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,92,225000,3.69230769230769,10.8153846153846,23.6027225464191,1845.56708723208,4.57241379310345,12.8858946139534,0,1,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4716",2003,1,2,5,0,0,0,65,35,16,3,8,11,1,1,1,0,105,0,17,0,1,3,6.64615384615385,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,92,225000,1.98461538461538,5.09230769230769,8.3003738021978,6920.87657712028,5.74285714285714,22.2385794071316,0,1,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4717",2006,0,0,0,0,0,1,52,21,16,2,15,15,2,1,3,0,93,4,18,1,1,2,8.30769230769231,0.225806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90,104,327000,2.07692307692308,5.73846153846154,7.56222056451613,6258.87968713486,5.27096774193548,15.8230679254333,21,2,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4718",2007,2,1,0,0,0,0,152,59,28,7,20,35,3,2,0,0,226,13,30,2,6,7,4.97368421052632,0.261061946902655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,104,405000,1.55921052631579,4.62105263157895,5.18488082789939,10454.392444445,6.35575221238938,37.8539337977213,68,2,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4719",2008,2,3,0,0,0,0,127,57,28,7,14,42,3,1,1,0,197,12,31,2,0,2,5.95275590551181,0.289340101522843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,105,405000,1.67716535433071,4.21574803149606,6.23786162516488,8818.90961833721,7.22741116751269,37.6603126541192,55,2,2,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4720",2009,1,1,0,0,0,0,52,21,10,1,9,10,3,0,1,0,82,7,12,0,0,2,5.19230769230769,0.25609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,98,405000,1.73076923076923,4.00769230769231,5.29330745778612,9436.46475906487,5.8390243902439,11.3890357853391,20,1,3,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4721",2010,2,0,0,0,0,0,120,34,13,3,20,38,3,1,1,0,169,8,13,0,1,5,2.925,0.201183431952663,1,0,0,5,0,0,0,0,5,3,2,1,1,1,0,0,0,0,9,0,2,0,0,0,10.8,0.333333333333333,0,0,2,95,103,1200000,1.35,3.625,3.49559138313609,17605.7698982674,6.82011834319527,19.0377954189404,51,3,4,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4722",2011,5,3,0,0,0,0,125,43,16,4,13,46,3,1,4,0,185,6,20,2,1,1,3.456,0.232432432432432,1,0,0,3,0,0,0,0,7,1,0,0,0,6,0,0,0,1,8,1,0,0,0,0,0,0.125,0,0,1,97,106,1875000,1.344,3.248,4.03842166486486,15334.7181683685,7.47567567567568,23.1628715361948,64,3,5,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4723",2012,7,2,0,0,0,1,166,48,23,6,28,68,6,3,2,0,239,8,23,1,3,1,3.74096385542169,0.200836820083682,1,0,0,5,0,0,0,0,11,3,0,0,0,2,0,0,0,0,13,0,0,0,0,1,0,0.230769230769231,0,0,1,95,102,3150000,1.37349397590361,3.45301204819277,3.77748201340929,13632.0235223266,7.6092050209205,30.6501914469072,80,3,6,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4724",2013,5,2,0,0,0,0,117,33,14,7,13,50,4,3,0,0,159,9,15,3,3,4,3.23076923076923,0.207547169811321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,85,101,4750000,1.17948717948718,3.66153846153846,3.37908882438316,15630.0044934219,8.49433962264151,24.2775669341961,61,3,7,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4725",2014,2,3,0,0,0,0,75,31,19,6,11,32,1,3,1,0,116,8,20,2,2,3,6.84,0.267241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,116,5500000,1.68,5.08,6.83887284482759,8479.01795049413,7.57241379310345,25.5142096617471,35,2,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4726",2015,0,3,0,0,0,0,106,40,17,3,17,44,1,3,5,0,168,12,17,1,2,1,4.33018867924528,0.238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,118,6250000,1.61320754716981,3.59622641509434,5.43428397911051,13624.4460714728,7.04285714285714,23.0105632474441,60,2,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4727",2001,4,7,16,0,0,0,271,102,57,16,29,64,0,5,8,0,402,2,60,1,5,6,5.6789667896679,0.253731343283582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,85,102,215000,1.45018450184502,5.31439114391144,5.42518099630996,8979.96222940837,6.20597014925373,70.0444344263902,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"4728",2002,13,8,31,1,1,0,542,181,85,26,70,124,2,8,9,0,783,0,92,3,3,13,4.23431734317343,0.231162196679438,1,0,0,3,0,0,0,0,15,2,0,0,0,6,0,0,0,0,17,2,0,0,0,0,0,0.117647058823529,0,0,1,94,100,330000,1.38929889298893,4.97675276752768,4.54814893752386,11807.5627929937,6.12030651340996,119.189937961931,1,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"4729",2003,14,11,33,2,1,0,603,211,103,28,45,130,1,10,5,1,850,0,107,8,5,10,4.61194029850746,0.248235294117647,1,0,1,1,1,0,0,0,15,6,3,1,2,5,0,0,0,0,23,0,3,0,0,0,5.4,0.260869565217391,0,0,1,90,100,395000,1.27363184079602,4.44875621890547,3.99806160755048,10840.7665058377,6.54352941176471,124.368275850584,0,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"4730",2004,9,13,34,1,1,0,582,240,115,28,76,111,5,6,7,0,883,1,128,5,7,16,5.33505154639175,0.271800679501699,1,0,1,1,0,0,0,0,6,1,1,0,0,3,0,1,0,0,7,1,1,0,0,0,4.5,0.142857142857143,0,0,1,92,102,2400000,1.62886597938144,5.13814432989691,5.89121442715205,9558.84059035436,5.8484711211778,155.790788689319,1,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"4731",2005,9,13,30,0,0,0,536,211,83,22,44,86,5,4,9,1,769,1,85,3,7,23,4.18097014925373,0.274382314694408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,102,3950000,1.42723880597015,4.64402985074627,4.90991563088329,12197.3861215883,5.99297789336801,119.779669757161,1,1,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"4732",2006,5,10,19,0,0,0,380,150,82,15,44,97,4,3,6,1,566,6,83,8,5,10,5.82631578947368,0.265017667844523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,98,4200000,1.53157894736842,4.29736842105263,5.21329621536172,8409.60743068633,6.48127208480565,88.8078167024138,15,1,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"4733",2007,9,12,32,2,1,0,578,207,99,22,57,122,3,3,12,0,829,0,109,14,4,13,4.62456747404844,0.249698431845597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72,104,4250000,1.37024221453287,4.44567474048443,4.44648250278611,11243.6129266945,6.21061519903498,117.465981929997,2,1,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4734",2008,15,6,33,0,0,0,600,211,84,18,49,119,3,5,3,0,839,0,88,6,4,17,3.78,0.251489868891538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,86,99,7437500,1.3,3.915,3.77185474046484,13094.4439777335,6.40119189511323,106.786271523062,0,3,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4735",2009,6,10,22,1,1,0,353,125,62,16,36,77,2,3,3,1,512,0,69,3,5,6,4.74220963172804,0.244140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,97,9187500,1.36827195467422,4.60226628895184,4.32593966558959,10226.679679671,6.3375,76.3918106826919,1,3,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4736",2010,4,8,18,0,0,0,276,129,67,9,35,54,2,1,3,0,431,0,75,5,4,9,6.55434782608696,0.299303944315545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,97,12187500,1.78260869565217,4.47173913043478,6.49915721779482,7399.21959657222,5.90116009280742,74.2043430713951,0,3,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
