"","yearID","l_W","l_L","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","GP","n_award","Rank","W","PPF","salary","WHIP","FIP","ERC","ERAP","kwERA","BSR","l_GM","attendance.f","career","years_old","teamID.1","teamID.2","teamID.3","teamID.4","teamID.5","teamID.6","teamID.7","teamID.8","teamID.9","teamID.10","teamID.11","teamID.12","teamID.13","teamID.14","teamID.15","teamID.16","teamID.17","teamID.18","teamID.19","teamID.20","teamID.21","teamID.22","teamID.23","teamID.24","teamID.25","teamID.26","teamID.27","teamID.28","teamID.29","teamID.30","teamID.31","teamID.32","teamID.33","throws.1","throws.2","stint.1","stint.2","stint.3","stint.4"
"8510",2012,3,2,1,0,0,0,93,18,10,3,5,35,1,0,0,0,113,7,10,1,0,2,2.90322580645161,0.15929203539823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,101,505000,0.741935483870968,2.58709677419355,1.19351691407365,17393.3896157568,8.69203539823009,9.06536055480624,26,3,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"7593",2013,21,3,32,0,0,0,643,152,69,18,56,240,0,6,4,1,836,0,73,2,8,10,2.89735614307932,0.181818181818182,1,2,1,4,3,0,0,0,67,12,7,1,11,34,1,2,2,0,89,0,7,1,0,2,2.82089552238806,0.134831460674157,1,1,1,93,105,15525000,0.97045101088647,2.89206842923795,2.07388356239815,18118.8689682235,7.98373205741627,75.513330711466,0,3,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2113",2009,1,1,1,0,0,0,193,74,33,8,30,42,1,4,4,0,293,13,34,2,2,5,4.61658031088083,0.252559726962457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,98,525000,1.61658031088083,5.04974093264249,5.66290560752621,10613.2733012792,5.76860068259386,47.4570501169225,34,1,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"2530",2014,4,2,8,0,0,0,155,36,14,4,13,70,1,2,0,1,205,0,19,0,0,2,2.43870967741936,0.175609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,104,651000,0.948387096774194,2.19354838709677,1.80088985680566,21321.458274855,8.79512195121951,17.1605797787421,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"5080",2014,0,0,0,0,0,0,47,22,12,2,4,14,0,1,0,2,69,1,12,0,0,4,6.8936170212766,0.318840579710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,116,511025,1.65957446808511,3.83829787234043,6.30176318223867,8413.07003310139,7.13913043478261,12.8166130447499,16,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2527",2004,0,0,1,0,0,0,3,6,6,0,5,0,0,0,0,0,14,0,6,0,1,0,54,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92,101,325000,11,18.2,66.6305928571429,935.128473965416,1.11428571428571,7.67967963939309,1,3,3,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"5392",2007,5,6,0,0,0,0,239,94,31,6,17,59,4,3,3,1,342,18,38,1,3,14,3.5020920502092,0.274853801169591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,90,415000,1.39330543933054,3.30041841004184,4.28311464435146,12848.683152345,6.90877192982456,44.9174960879166,80,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"8475",2014,6,11,18,0,0,0,339,148,77,12,33,71,2,6,1,1,501,4,81,6,4,14,6.13274336283186,0.295409181636727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,104,2150000,1.60176991150442,4.17345132743363,5.58963060781092,8478.56229346141,6.33413173652695,82.6013936458311,10,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"2004",2011,0,0,0,0,0,0,39,10,4,0,5,9,0,3,2,0,55,9,4,0,1,1,2.76923076923077,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,102,4e+05,1.15384615384615,3.43076923076923,2.66894195804196,18415.5498486853,5.83636363636364,3.34614924897406,11,3,4,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"8317",1999,9,11,24,0,0,0,428,152,81,24,59,83,1,2,4,0,626,0,85,1,7,16,5.10981308411215,0.242811501597444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,101,3025000,1.47897196261682,5.52710280373832,5.14103657699083,9882.34535449871,5.80255591054313,107.747239764949,0,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"7029",2002,2,4,0,0,0,0,140,39,14,2,26,30,6,1,3,0,203,7,16,6,1,6,2.7,0.192118226600985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,105,350000,1.39285714285714,3.95,3.40188062631949,19443.265300271,5.81379310344828,19.6594174234327,33,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1073",2011,13,13,33,0,0,0,614,202,73,12,46,191,5,0,5,1,844,0,82,12,4,11,3.21009771986971,0.239336492890995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,89,560000,1.21172638436482,2.7700325732899,3.14012719696034,13861.6656960027,7.46161137440758,88.1823971731423,0,3,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"4429",2015,0,0,0,0,0,0,17,5,2,1,2,5,0,0,0,0,24,1,2,0,1,0,3.17647058823529,0.208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,97,508500,1.23529411764706,4.78823529411765,3.67758382352941,15267.5926095938,6.9,3.64651236025823,7,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"5651",2010,4,4,9,0,0,0,196,66,36,13,27,33,0,0,2,0,278,2,36,0,4,8,4.95918367346939,0.237410071942446,1,1,0,1,0,0,0,0,6,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,95,103,9e+05,1.4234693877551,6.10816326530612,5.16984084110263,10384.1439122188,5.5726618705036,51.199141850517,7,3,4,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"137",2004,6,4,0,0,0,0,221,71,21,5,28,45,5,5,0,0,313,11,24,6,1,11,2.56561085972851,0.226837060702875,1,1,0,4,0,0,0,0,11,2,2,0,2,0,0,0,0,0,15,1,2,0,0,0,4.90909090909091,0.133333333333333,0,0,1,96,100,3e+05,1.34389140271493,3.7972850678733,3.47420012288031,19487.3543372331,6.24345047923323,35.7980717292268,79,1,7,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"5238",2009,4,4,0,0,0,3,200,56,25,4,34,51,2,4,2,0,288,14,27,5,2,8,3.375,0.194444444444444,1,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0.2,0,0,1,91,97,425000,1.35,3.98,3.379960375,14369.4989266765,6.10833333333333,29.5887991942034,66,3,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"9141",2009,0,1,0,0,0,0,6,3,3,1,2,0,0,0,0,0,10,2,3,1,0,1,13.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,70,106,420000,2.5,12.7,14.996275,3925.68785110234,3,4.06706641465163,2,1,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"4748",2000,5,1,0,0,0,2,202,71,33,3,36,29,6,5,5,0,311,23,41,3,2,5,4.41089108910891,0.228295819935691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,95,4e+05,1.58910891089109,4.47722772277228,4.55361278532998,10768.1460638442,5.16848874598071,36.4164929579018,73,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"8657",2001,6,10,12,0,0,0,344,133,75,18,53,113,5,4,5,1,523,12,81,1,1,12,5.88662790697674,0.254302103250478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,122,9e+05,1.62209302325581,4.65639534883721,5.80940894576237,10361.8407380543,6.77667304015296,92.7453874212511,41,3,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"2821",2004,13,11,31,1,0,0,630,192,89,22,64,184,3,8,7,0,878,0,92,8,3,16,3.81428571428571,0.218678815489749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63,98,8e+06,1.21904761904762,3.78095238095238,3.37192488610478,12845.6629174824,6.98542141230068,106.347091822925,0,2,5,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"6611",1998,8,9,20,0,0,1,405,157,79,19,42,85,2,4,3,1,588,5,82,3,4,13,5.26666666666667,0.267006802721088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,97,250000,1.47407407407407,4.72592592592593,5.07078664399093,9208.30231851894,6.25714285714286,97.1088580928032,11,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"998",2009,7,2,0,0,0,36,228,44,22,4,29,114,1,2,1,0,300,58,24,0,3,1,2.60526315789474,0.146666666666667,1,0,1,6,0,0,0,2,20,6,3,0,1,5,0,0,1,0,28,5,3,0,0,0,4.05,0.214285714285714,0,0,1,95,95,4e+06,0.960526315789474,2.02894736842105,1.6354047368421,18231.2175932411,8.8,20.3535746017358,73,3,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"7271",2012,9,14,32,1,0,0,543,198,116,21,105,124,1,8,10,0,829,0,122,7,4,22,5.76795580110497,0.238841978287093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,104,7500000,1.67403314917127,5.22762430939227,5.75365435657685,9014.77896582024,5.54475271411339,131.862867385701,0,1,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"7496",2008,9,12,29,0,0,0,474,154,88,14,75,157,1,7,7,0,695,0,90,9,5,13,5.0126582278481,0.22158273381295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,103,455000,1.44936708860759,3.90253164556962,4.30605092432383,10273.3668667731,6.71223021582734,89.1620728425522,0,2,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"4182",2009,5,4,0,0,0,0,138,45,23,9,9,41,1,2,3,1,191,12,23,2,2,4,4.5,0.235602094240838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,96,412500,1.17391304347826,4.67826086956522,4.01824181652629,10666.019821863,7.2848167539267,31.1151491210745,41,1,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"7441",2014,6,8,20,1,1,0,330,117,52,13,35,120,4,3,3,0,474,0,57,1,5,9,4.25454545454545,0.246835443037975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,97,501500,1.38181818181818,3.48181818181818,4.29555247410817,11398.881360104,7.57721518987342,68.1357433926083,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2507",2013,12,12,30,2,1,0,545,159,78,19,56,132,1,7,9,1,758,0,87,7,7,17,3.86422018348624,0.20976253298153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,105,1.2e+07,1.18348623853211,4.16330275229358,3.24429169954734,13585.3584469842,6.47651715039578,88.4033643640088,0,2,8,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"6855",2000,2,1,7,0,0,0,122,30,13,4,23,31,1,2,1,1,170,0,17,0,1,6,2.87704918032787,0.176470588235294,1,1,0,4,0,0,0,0,29,5,1,1,7,8,1,0,0,0,41,0,1,0,0,1,0.931034482758621,0.121951219512195,0,0,1,95,101,212500,1.30327868852459,4.65081967213115,3.38803763741562,17551.6421267355,5.96470588235294,19.5859428040545,1,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"7413",2009,19,8,34,2,1,0,690,197,86,18,67,197,7,5,9,0,938,0,96,4,9,22,3.36521739130435,0.21002132196162,1,3,1,5,5,0,0,0,109,28,8,4,9,32,2,1,1,0,144,0,9,0,0,3,1.98165137614679,0.194444444444444,0,0,1,103,103,24285714,1.14782608695652,3.40434782608696,2.88683879136924,15302.6895336684,7.03752665245203,97.0197856158402,0,3,8,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"702",2002,4,7,11,0,0,0,305,128,70,17,31,69,1,5,6,1,459,5,74,3,5,9,6.19672131147541,0.278867102396514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,95,314000,1.56393442622951,5.07868852459016,5.95285231436837,7664.87907585514,6.26274509803922,84.1872187955836,17,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"228",2008,0,0,0,0,0,0,28,17,13,1,9,9,0,0,2,0,54,5,13,1,1,0,12.5357142857143,0.314814814814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,102,5e+05,2.78571428571429,6.2,13.2356,4068.12935513362,4.95555555555556,12.8653496584694,9,1,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1651",2002,20,8,33,8,3,0,700,219,76,20,70,149,5,4,2,0,966,0,85,19,6,30,2.93142857142857,0.226708074534162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,98,8250000,1.23857142857143,3.89857142857143,3.28592190749778,16714.3859598821,6.41863354037267,112.286336959989,0,2,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"5203",2004,0,0,0,0,0,0,4,6,8,1,5,1,0,0,0,0,15,0,8,0,0,0,54,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,104,202500,8.25,22.7,58.5665125,962.904567251517,2.2,9.52143664666493,3,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1003",2014,4,3,0,0,0,7,176,41,15,4,19,49,0,0,1,0,231,18,15,2,1,6,2.30113636363636,0.177489177489178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,98,9e+06,1.02272727272727,3.43863636363636,2.14477902523613,21292.5358666079,6.90649350649351,19.6953789837161,62,2,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"5586",2008,1,2,5,0,0,0,76,28,18,2,17,9,2,1,1,3,120,0,18,2,2,2,6.39473684210526,0.233333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,109,402000,1.77631578947368,5.41052631578947,5.58472690789474,8522.11691785424,4.7,17.5021039748017,0,2,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"816",2000,2,3,0,0,0,0,232,94,39,6,27,59,8,2,3,1,352,13,43,6,6,8,4.53879310344828,0.267045454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,95,8e+05,1.56465517241379,3.53620689655172,4.85047360893417,10464.7024961654,6.66136363636364,49.3480222087711,56,0,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"8408",2015,0,0,0,0,0,0,70,21,9,4,9,19,2,1,1,0,99,10,9,0,1,0,3.47142857142857,0.212121212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,83,104,515000,1.28571428571429,4.82857142857143,3.99436097402597,14978.5154905792,6.73333333333333,15.2880825415972,26,1,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"811",2009,0,1,1,0,0,0,31,16,10,4,8,5,0,0,1,0,53,1,10,0,0,1,8.70967741935484,0.30188679245283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,102,12500000,2.32258064516129,9.87741935483871,12.8674467437614,5855.20046471019,4.49433962264151,17.6188532195212,7,2,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"5173",2013,3,3,7,0,0,0,116,32,19,4,16,33,0,0,5,0,166,0,21,4,0,2,4.42241379310345,0.192771084337349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,95,1500000,1.24137931034483,4.46724137931035,3.69633322600748,10740.0894039592,6.26746987951807,19.0558767614605,0,1,6,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1544",2012,1,0,0,0,0,0,27,17,10,0,4,10,1,0,0,0,48,4,10,0,0,0,10,0.354166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,104,837500,2.33333333333333,1.97777777777778,8.482315625,5199.68466315819,7.15,8.54984453774132,7,2,9,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"546",2007,13,5,28,1,1,0,546,141,64,19,57,221,0,3,5,0,733,0,66,2,4,13,3.16483516483516,0.192360163710778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,102,7e+06,1.08791208791209,3.15054945054945,2.7080177300871,16113.6061175996,8.00300136425648,79.4324400182465,0,1,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1411",2013,5,1,0,0,0,1,182,44,19,4,23,70,3,5,3,1,250,12,20,3,2,1,2.81868131868132,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,74,102,1300000,1.1043956043956,2.88681318681319,2.42237846153846,18092.4700267785,7.656,21.7838887214131,60,2,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"8247",2009,2,3,4,0,0,0,76,43,21,4,9,13,0,0,3,0,130,1,23,0,3,1,7.46052631578947,0.330769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95,105,1100000,2.05263157894737,5.64736842105263,9.13774891194332,7036.61029914571,5.49230769230769,28.2900152291374,2,3,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"7047",2005,6,6,0,0,0,0,231,63,21,2,30,84,3,5,3,1,319,18,26,4,1,4,2.45454545454545,0.197492163009404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,102,9e+05,1.20779220779221,2.52467532467533,2.67798448072304,20776.5177780039,7.43134796238245,25.541750243567,75,1,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"8166",2002,0,2,1,0,0,0,63,24,21,2,17,15,2,6,0,1,100,1,21,1,1,4,9,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,111,320000,1.95238095238095,5.15238095238095,6.48489528571429,6166.29270951452,5.4,16.8238664020669,6,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"4102",2000,2,4,0,0,0,42,192,67,25,6,25,67,1,2,1,0,271,60,28,1,1,12,3.515625,0.247232472324723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,79,95,3975000,1.4375,3.496875,4.43449009167435,13510.2917743597,7.25977859778598,37.5714255453456,67,2,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"3819",2012,16,7,28,1,1,0,537,168,72,12,48,102,2,3,9,0,749,0,77,10,4,9,3.62011173184358,0.224299065420561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,94,101,9e+06,1.20670391061453,3.8536312849162,3.18221498310597,13948.9997366508,6.15300400534045,77.9375194576633,0,2,13,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1845",2001,3,1,8,0,0,0,134,40,16,4,17,39,1,0,2,0,185,0,16,2,0,3,3.22388059701493,0.216216216216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,95,215000,1.27611940298507,3.82686567164179,3.58669659540137,14732.9028138363,6.76216216216216,21.9567461111521,0,2,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"3621",2004,11,15,35,9,2,0,765,234,102,26,83,186,9,1,10,0,1053,0,105,11,4,22,3.6,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,67,105,8e+06,1.24313725490196,4.05490196078431,3.51640929110106,14582.4489752033,6.56239316239316,129.949086651412,0,0,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"4792",2012,0,1,0,0,0,0,19,8,4,0,5,2,0,0,1,0,34,2,6,2,1,0,5.68421052631579,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,61,99,650000,2.05263157894737,5.41052631578947,6.63463900928793,8707.80524519281,3.98823529411765,4.20006840432657,4,2,12,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
