"","yearID","stint","teamID","lgID","l_W","l_L","l_G","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","birthYear","birthCountry","throws","debut","GP","n_award","divID","Rank","G","W","attendance","PPF","salary","WHIP","FIP","ERC","ERAP","kwERA","BSR"
"1609",2006,1,28,1,5,6,31,15,0,0,0,284,80,44,7,47,88,2,2,11,0,413,5,45,5,2,6,4.1830985915493,0.193704600484261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,2,1,2001,0,0,1,4,162,76,2091685,105,575000,1.34154929577465,4.07676056338028,3.81802617484568,12872.716392843,6.32978208232446,44.5027664095503
"1610",2007,1,28,1,6,1,53,0,0,0,0,183,45,21,7,32,87,3,1,5,2,262,15,28,2,2,2,3.09836065573771,0.17175572519084,1,0,0,4,0,0,0,0,13,1,0,0,3,9,0,1,0,0,18,0,1,1,0,0,0,0.0555555555555556,1978,2,1,2001,0,0,1,1,162,90,2325249,107,1437500,1.26229508196721,3.51147540983607,3.42987772494056,17710.4995469378,7.82748091603053,30.5887697676612
"1611",2008,1,28,1,4,0,57,0,0,0,0,155,34,15,5,31,71,0,1,3,0,215,10,17,2,2,2,2.61290322580645,0.158139534883721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,2,1,2001,0,0,1,2,162,82,2509924,108,1937500,1.25806451612903,3.68387096774194,3.25422733083271,21197.2456658003,7.46511627906977,23.0645550400836
"1612",2009,1,14,2,3,4,46,0,0,0,2,151,46,32,6,29,38,1,6,1,0,219,18,34,1,1,3,5.72185430463576,0.210045662100457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,2,1,2001,0,0,2,4,162,65,1797891,99,2250000,1.49006622516556,4.9682119205298,4.5455204572258,8873.14139387456,5.89315068493151,31.488015293368
"1613",2010,1,14,2,0,0,5,0,0,0,0,16,9,2,0,4,7,0,0,0,0,28,1,2,1,0,0,3.375,0.321428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,2,1,2001,0,0,2,5,162,67,1615324,101,3250000,2.4375,2.825,9.07099341517857,15347.1097652031,6.68571428571429,5.00713209751299
"1614",2011,1,15,2,5,0,56,0,0,0,0,146,36,21,5,28,46,2,3,0,0,200,9,21,0,1,6,3.88356164383562,0.18,1,0,0,2,0,0,0,0,6,1,0,0,2,2,1,0,0,0,8,0,0,0,0,0,0,0.125,1978,2,1,2001,0,0,3,2,162,91,1529188,92,850000,1.31506849315069,4.24794520547945,3.40407046575342,12148.8907570844,6.6,24.0577058074649
"1615",2012,1,31,1,1,1,43,0,0,0,3,107,39,11,3,19,33,0,1,3,0,162,11,12,2,3,2,2.77570093457944,0.240740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,2,1,2001,0,0,2,4,162,79,2091918,94,1250000,1.62616822429907,4.29345794392523,5.44595358255452,17367.3751145829,6.21481481481482,23.0005351852922
"1616",1999,1,22,2,2,5,29,6,0,0,0,200,74,42,11,23,46,1,2,3,0,295,10,44,2,4,4,5.67,0.250847457627119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,2,1,1997,0,0,2,3,161,69,2026441,101,210000,1.455,5.09,5.09296940677966,9135.18438404945,6.25423728813559,49.943024158432
"1617",2000,1,22,2,5,2,27,0,0,0,0,123,39,14,4,13,34,3,2,3,0,172,12,14,0,2,3,3.07317073170732,0.226744186046512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,2,1,1997,0,0,2,3,162,79,2438617,95,210000,1.26829268292683,3.7609756097561,3.69461695263755,15853.1628011314,6.86511627906977,21.1718786993256
"1618",2001,1,9,1,3,3,66,0,0,0,2,247,72,38,11,24,75,4,0,9,1,342,16,41,3,2,7,4.15384615384615,0.210526315789474,1,0,0,2,0,0,0,0,8,1,0,0,1,1,1,0,0,0,9,0,0,0,0,1,0,0.111111111111111,1972,2,1,1997,0,0,2,1,162,93,2904277,106,285000,1.16599190283401,4.17165991902834,3.58587622522907,13086.8299854269,7.0140350877193,44.1276098093277
"1619",2002,1,9,1,2,6,43,5,0,0,0,235,90,39,12,29,61,4,4,6,0,360,11,44,5,3,3,4.48085106382979,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,2,1,1997,0,0,2,2,162,84,2517357,105,375000,1.51914893617021,4.82127659574468,5.31242420212766,12017.324620982,6.4,59.422781002438
"1620",2003,1,20,1,3,5,20,7,0,0,0,161,65,43,15,11,38,2,3,3,0,233,1,43,1,2,3,7.2111801242236,0.278969957081545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,2,1,1997,0,0,1,4,162,74,2334085,116,700000,1.41614906832298,6.08819875776398,6.03394549889372,8249.55739048275,6.73905579399142,52.5919612717901
"1621",2012,1,9,1,1,1,52,0,0,0,0,165,65,37,8,29,46,0,3,2,0,253,26,38,1,2,6,6.05454545454545,0.256916996047431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,2,1,2012,0,0,2,6,162,55,1607733,101,480000,1.70909090909091,5.10909090909091,6.23937575278476,8554.97672722468,6.11146245059289,45.3393626912349
"1622",2013,1,9,2,0,2,20,0,0,0,0,64,25,8,2,11,10,0,1,2,0,98,11,9,0,2,2,3.375,0.255102040816327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,2,1,2012,0,0,1,5,162,51,1651883,101,498000,1.6875,5.309375,5.99806538584184,15347.1097652031,5.03265306122449,15.0691952844695
"1623",2011,1,12,2,0,0,1,0,0,0,0,3,2,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1,1,2001,1,0,2,5,162,63,3168116,97,10500000,3,6.2,12.01255,15279.3723130603,3.4,1.28231162684174
"1624",2008,1,19,1,9,14,31,31,0,0,0,522,178,93,29,68,158,1,6,14,1,769,0,101,9,5,11,4.81034482758621,0.23146944083225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,2,1,2008,0,0,2,5,162,74,2058632,103,390000,1.41379310344828,4.94712643678161,4.94916840052016,10980.9526194494,6.60156046814044,124.99979749472
"1625",2009,1,19,1,11,11,30,30,0,0,0,514,172,84,24,61,132,0,4,14,0,740,0,90,5,3,15,4.4124513618677,0.232432432432432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,2,1,2008,0,0,2,4,162,78,1747919,100,418000,1.35992217898833,4.79338521400778,4.57287520612052,11622.4870628748,6.32432432432432,109.998378760992
"1626",2010,1,19,1,12,7,31,31,1,1,0,557,181,75,19,56,138,5,5,9,2,780,0,79,9,3,12,3.63554757630162,0.232051282051282,1,0,1,1,1,0,0,0,15,5,1,1,1,2,0,0,0,0,22,0,2,1,0,0,1.8,0.227272727272727,1986,2,1,2008,0,0,2,1,162,91,2060550,99,445000,1.27648114901257,4.01328545780969,3.75404213920729,13965.1101284256,6.6,99.0102055123195
"1627",2011,1,19,1,9,5,24,24,3,1,0,468,123,40,8,47,104,0,5,10,1,631,0,51,10,4,18,2.30769230769231,0.194928684627575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,2,1,2008,0,0,2,3,162,79,2213588,106,3400000,1.08974358974359,3.62948717948718,2.54796644520297,23556.2939737684,6.29381933438986,53.1430785983997
"1628",2012,1,19,1,19,9,33,33,2,0,0,651,205,67,15,49,170,5,1,12,3,888,0,73,6,6,14,2.77880184331797,0.230855855855856,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1986,2,1,2008,0,0,2,1,162,97,2347251,107,5400000,1.1705069124424,3.30599078341014,3.12960080645161,19747.1853279657,6.94054054054054,93.1499977113562
"1629",2013,1,19,1,5,2,11,11,0,0,0,182,46,19,7,18,51,1,1,1,0,242,0,20,2,1,6,2.81868131868132,0.190082644628099,1,0,1,1,1,0,0,0,10,8,4,2,1,0,0,0,0,0,19,0,4,0,1,0,10.8,0.421052631578947,1986,2,1,2008,0,0,2,3,162,90,2534369,102,7400000,1.05494505494505,3.90879120879121,2.57038422373081,18558.0866128993,7.03636363636364,26.9210248366674
"1630",2014,1,19,1,20,9,34,34,4,2,0,731,169,61,22,65,242,2,1,15,1,961,0,69,7,1,13,2.2530779753762,0.17585848074922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,2,1,2008,0,0,2,4,162,76,2476664,98,10000000,0.960328317373461,3.34774281805746,2.17891973413183,22306.3676627093,7.44786680541103,87.243673837018
"1631",2015,2,19,1,11,13,32,32,2,2,0,636,194,81,21,46,176,1,0,8,4,866,0,87,5,4,18,3.43867924528302,0.224018475750577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,2,1,2008,0,0,2,5,162,64,2419506,101,10000000,1.13207547169811,3.57735849056604,3.05891958908885,15062.9040288104,7.10438799076212,99.1228276753152
"1632",2016,1,1,1,18,5,32,32,5,2,0,659,195,68,15,45,198,1,3,8,1,881,0,71,7,3,13,2.78603945371775,0.221339387060159,1,0,1,1,1,1,0,0,24,3,1,1,0,10,0,0,0,0,27,0,1,0,0,0,1.125,0.111111111111111,1986,2,1,2008,1,0,1,2,162,87,3365256,102,17500000,1.09256449165402,2.99514415781487,2.7105134288357,18775.5173303258,7.38864926220204,86.2410359480626
"1633",2014,1,31,1,3,4,16,10,0,0,0,210,82,38,2,18,46,2,2,6,0,309,4,41,3,4,8,4.88571428571429,0.26537216828479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1,1,2013,0,0,2,2,162,88,2442564,97,507000,1.42857142857143,3.2,4.23849209431345,10181.7556643169,6.33203883495146,33.7736232089323
"1634",2000,1,23,1,1,1,27,3,0,0,0,115,35,18,2,21,34,0,1,1,0,169,4,21,1,1,2,4.22608695652174,0.207100591715976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1997,0,0,1,5,162,76,2352443,92,230000,1.46086956521739,3.82608695652174,3.89817852585542,11164.2203875033,6.25207100591716,18.3899986275562
"1635",2001,1,13,1,0,3,31,1,0,0,0,155,66,31,6,22,37,6,0,2,0,238,6,34,7,1,5,5.4,0.277310924369748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1997,0,0,2,4,162,68,2811041,99,255000,1.70322580645161,4.32258064516129,5.92551124966115,9402.0041259598,6.35798319327731,40.4958326662768
"1636",2002,1,2,1,1,1,16,0,0,0,0,79,27,16,5,13,30,1,1,1,0,115,2,16,1,0,4,5.46835443037975,0.234782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1997,0,0,2,5,162,67,2693096,98,255000,1.51898734177215,4.87088607594937,5.49016624105669,9190.69645747232,7.17391304347826,21.209819273791
"1637",2003,1,8,1,2,2,20,0,0,0,3,60,14,6,2,6,20,2,1,0,0,80,8,6,0,0,0,2.7,0.175,1,0,0,2,0,0,0,0,5,3,1,1,0,2,0,0,0,0,9,0,2,0,0,0,5.4,0.333333333333333,1974,1,1,1997,0,0,3,1,162,101,2401084,100,255000,1,3.1,2.0008825,18993.9477292117,7.8,7.76128098888878
"1638",2004,1,8,1,1,1,9,0,0,0,0,37,18,10,3,4,11,1,0,1,0,59,5,10,0,2,0,7.2972972972973,0.305084745762712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1997,0,0,3,1,162,96,2327565,100,525000,1.78378378378378,5.55135135135135,7.88146094823637,7027.76065980834,6.82372881355932,13.809923542334
"1639",1999,1,28,1,16,9,32,32,2,1,0,644,188,87,21,79,148,3,3,7,2,895,0,92,4,7,18,3.64751552795031,0.210055865921788,1,0,1,1,1,0,0,0,12,6,3,0,3,4,0,0,0,0,21,0,3,1,0,1,6.75,0.285714285714286,1972,6,2,1993,0,0,1,1,162,100,3019654,101,2625000,1.24378881987578,4.2527950310559,3.39032316995732,14200.4866218258,6.27150837988827,105.839284047756
"1640",2000,2,28,1,4,19,32,28,0,0,0,501,208,114,26,72,96,11,0,9,2,775,1,128,6,6,16,6.1437125748503,0.268387096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,6,2,1993,0,0,1,3,162,85,2942251,103,5625000,1.67664670658683,5.33173652694611,6.17325698203593,8597.7603918466,5.80258064516129,141.500590487779
"1641",2001,1,25,1,13,7,32,32,0,0,0,557,199,92,26,56,107,3,0,5,3,801,0,100,7,5,22,4.45960502692998,0.248439450686642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,6,2,1993,0,0,3,2,162,86,1782054,98,2750000,1.37342908438061,4.80502692998205,4.44781540354629,11269.6046820299,6.13408239700375,122.735579019542
"1642",2002,1,26,1,11,9,39,23,0,0,0,484,142,70,20,54,105,3,0,4,0,668,3,73,11,4,18,3.90495867768595,0.212574850299401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,6,2,1993,0,0,1,3,162,92,3131255,92,5000000,1.21487603305785,4.53264462809917,3.41958213737814,12082.321492662,6.29820359281437,86.2967602101894
"1643",2003,1,17,2,4,11,19,17,0,0,0,281,134,66,11,30,53,1,2,2,0,434,1,69,8,3,8,6.34163701067616,0.308755760368664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,6,2,1993,0,0,3,4,163,71,2454523,99,3000000,1.7508896797153,4.58790035587189,6.56630612936025,8005.94896786274,6.00829493087558,78.7348033518656
"1644",2004,1,28,1,2,3,10,10,0,0,0,147,63,39,9,27,17,3,1,2,1,230,0,41,3,1,6,7.16326530612245,0.273913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,1,2004,0,0,1,5,162,51,2519560,107,300000,1.83673469387755,6.48571428571429,7.29500163265306,7660.40522648131,4.9304347826087,48.0599030282661
"1645",2006,1,28,1,0,0,10,0,0,0,0,37,14,5,1,6,7,0,0,0,0,52,1,5,0,1,5,3.64864864864865,0.269230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,1,2004,0,0,1,4,162,76,2091685,105,300000,1.62162162162162,4.57837837837838,5.45756185031185,14758.2973855975,5.63076923076923,7.98161191617112
"1646",2010,1,9,1,1,1,13,0,0,0,0,31,25,13,3,6,6,1,4,0,0,63,4,13,0,0,0,11.3225806451613,0.396825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,1,2004,0,0,2,4,162,76,2331490,96,300000,3,7.26451612903226,15.7483857142857,4348.15295708724,5.59047619047619,21.2357164223751
"1647",2010,1,20,1,0,1,28,0,0,0,0,70,27,11,2,10,18,1,1,3,0,108,4,11,2,1,1,4.24285714285714,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,1,2009,0,0,1,3,162,83,2875245,115,404000,1.58571428571429,4.31428571428571,5.40625,13900.1162927413,6.06666666666667,15.1402828086873
"1648",2011,1,20,1,0,0,7,0,0,0,0,18,8,7,1,2,7,0,0,0,0,27,0,7,0,1,1,10.5,0.296296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,1,2009,0,0,1,4,162,73,2909777,116,404000,1.66666666666667,4.03333333333333,6.38369444444444,5665.62326551344,7.62222222222222,5.310449213471
"1649",2013,1,6,2,1,0,7,0,0,0,0,18,2,0,0,0,8,0,0,1,0,21,4,0,0,0,0,0,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,1,2009,0,0,3,4,162,85,3279589,101,404000,0.333333333333333,1.03333333333333,0.0386928571428571,15279.3723130603,9.4,0.21158890390271
"1650",2014,1,6,2,0,1,13,0,0,0,0,43,12,8,4,6,10,1,0,1,0,63,5,11,1,1,0,5.02325581395349,0.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,1,2009,0,0,3,2,162,84,3401624,101,404000,1.25581395348837,6.68837209302326,4.46501395348837,10311.3393734958,6.16190476190476,12.0631489622497
"1651",1999,1,13,1,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,1,1,1996,0,0,2,5,161,74,1701796,99,242500,1,1.2,1.9531375,15279.3723130603,8.4,0.261956307813423
